key,0,1
24,"TEXT_GAIUSB512_00881_TODO_00","<UIForeground>F20215</UIForeground><UIGlow>F20216</UIGlow><Gui(63)/>本任務已經過調整 建議放棄本任務
前往聖阿達瑪·蘭達瑪教會找艾莉內德重新領取<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
25,"TEXT_GAIUSB512_00881_TODO_01","<UIForeground>F20215</UIForeground><UIGlow>F20216</UIGlow><Gui(63)/>本任務已經過調整 建議放棄本任務
前往聖阿達瑪·蘭達瑪教會找艾莉內德重新領取<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
26,"TEXT_GAIUSB512_00881_TODO_02","<UIForeground>F20215</UIForeground><UIGlow>F20216</UIGlow><Gui(63)/>本任務已經過調整 建議放棄本任務
前往聖阿達瑪·蘭達瑪教會找艾莉內德重新領取<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
27,"TEXT_GAIUSB512_00881_TODO_03","無"
28,"TEXT_GAIUSB512_00881_TODO_04","無"
29,"TEXT_GAIUSB512_00881_TODO_05","無"
30,"TEXT_GAIUSB512_00881_TODO_06","無"
31,"TEXT_GAIUSB512_00881_TODO_07","無"
32,"TEXT_GAIUSB512_00881_TODO_08","無"
33,"TEXT_GAIUSB512_00881_TODO_09","無"
34,"TEXT_GAIUSB512_00881_TODO_10","無"
35,"TEXT_GAIUSB512_00881_TODO_11","無"
36,"TEXT_GAIUSB512_00881_TODO_12","無"
37,"TEXT_GAIUSB512_00881_TODO_13","無"
38,"TEXT_GAIUSB512_00881_TODO_14","無"
39,"TEXT_GAIUSB512_00881_TODO_15","無"
40,"TEXT_GAIUSB512_00881_TODO_16","無"
41,"TEXT_GAIUSB512_00881_TODO_17","無"
42,"TEXT_GAIUSB512_00881_TODO_18","無"
43,"TEXT_GAIUSB512_00881_TODO_19","無"
44,"TEXT_GAIUSB512_00881_TODO_20","無"
45,"TEXT_GAIUSB512_00881_TODO_21","無"
46,"TEXT_GAIUSB512_00881_TODO_22","無"
47,"TEXT_GAIUSB512_00881_TODO_23","無"
48,"TEXT_GAIUSB512_00881_ILCUM_000_000","最近一陣子，祭司大人們忙於事務，
大家都是一副疲憊不堪的樣子。
因此我想為大家做點什麼……"
49,"TEXT_GAIUSB512_00881_ILCUM_000_001","我想到了！
我可以製作些飲料，讓大家緩解疲勞！"
50,"TEXT_GAIUSB512_00881_ILCUM_000_002","機會難得，我就來製作果汁好了，
原料用充分沐浴陽光的仙人掌肉質莖就很不錯。"
51,"TEXT_GAIUSB512_00881_ILCUM_000_003","現在這個季節，亞拉戈旭日路那一帶是採集的最佳地點。
那邊很少有行人過往，肯定會生長著充分沐浴陽光的仙人掌。"
52,"TEXT_GAIUSB512_00881_ILCUM_000_004","拜託你了，冒險者！
請你把<Sheet(EventItem,2000688,0)/>拿來！"
53,"TEXT_GAIUSB512_00881_DUMMY_000_010","（在亞拉戈旭日路南邊的荒野四處尋找，
打倒出現的仙人掌，獲取肉質莖）"
54,"TEXT_GAIUSB512_00881_ILCUM_000_020","冒險者，事情辦得怎麼樣了？
拿到<Sheet(EventItem,2000688,0)/>了嗎？"
55,"TEXT_GAIUSB512_00881_ILCUM_000_021","啊，已經拿回來了啊？！
你的動作可真快！"
56,"TEXT_GAIUSB512_00881_ILCUM_000_022","那趕快動手製作果汁吧！
先這樣做，再那樣弄……
……成功啦！"
57,"TEXT_GAIUSB512_00881_ILCUM_000_023","冒險者，能請你去跑一趟，
把這個<Sheet(EventItem,2000689,0)/>送給守墓人馬爾克斯嗎？
我實在不好意思自己去……"
58,"TEXT_GAIUSB512_00881_ILCUM_000_024","啊？你問怎麼不給祭司們？
我當然會送給他們的啦。但我想先給馬爾克斯！"
59,"TEXT_GAIUSB512_00881_ILCUM_000_025","呵呵，這樣我們就可以搞好關係了吧……
馬爾克斯遮擋在兜帽下面的那張臉，可真英俊啊……"
60,"TEXT_GAIUSB512_00881_MARQUEZ_000_030","是<Highlight>ObjectParameter(1)</Highlight>啊。
有什麼事嗎？"
61,"TEXT_GAIUSB512_00881_MARQUEZ_000_031","這是……果汁啊。
你為什麼要把這東西給我呢？"
62,"TEXT_GAIUSB512_00881_MARQUEZ_000_032","是來幫忙的伊爾卡姆做的嗎……
不好意思，我現在需要的是……啊不，沒什麼……"
63,"TEXT_GAIUSB512_00881_MARQUEZ_000_033","對了。
我去把這個果汁交給伊琉德神父吧。
神父非常忙碌，收到這個肯定會很高興的。"
64,"TEXT_GAIUSB512_00881_POP_MESSAGE_000","察覺到了敵人的氣息！"
