key,0,1
#,,
int32,str,str
0,"TEXT_BANSYL206_01272_SEQ_00","風精靈暫留地的頗妮希亞感到森林裡空氣在變差。"
1,"TEXT_BANSYL206_01272_SEQ_01","接受了委託，去阻止空氣污染的惡化。前往風精靈領，對噴霧孢子袋周圍的<Sheet(EObj,2003142,0)/>使用<Sheet(EventItem,2001175,0)/>。"
2,"TEXT_BANSYL206_01272_SEQ_02","破糟了<Sheet(EObj,2003142,0)/>，從噴霧孢子袋上面除下了<Sheet(EObj,2003145,0)/>。對風精靈領的<Sheet(EObj,2003145,0)/>使用<Sheet(EventItem,2001176,0)/>。"
3,"TEXT_BANSYL206_01272_SEQ_03","成功阻止了空氣污染的惡化。向風精靈暫留地的頗妮希亞報告。"
4,"TEXT_BANSYL206_01272_SEQ_04","向頗妮希亞報告完畢。空氣恢復了原狀，頗妮希亞情不自禁地進行了深呼吸。下次有機會再協助他。"
5,"TEXT_BANSYL206_01272_SEQ_05","空欄"
6,"TEXT_BANSYL206_01272_SEQ_06","空欄"
7,"TEXT_BANSYL206_01272_SEQ_07","空欄"
8,"TEXT_BANSYL206_01272_SEQ_08","空欄"
9,"TEXT_BANSYL206_01272_SEQ_09","空欄"
10,"TEXT_BANSYL206_01272_SEQ_10","空欄"
11,"TEXT_BANSYL206_01272_SEQ_11","空欄"
12,"TEXT_BANSYL206_01272_SEQ_12","空欄"
13,"TEXT_BANSYL206_01272_SEQ_13","空欄"
14,"TEXT_BANSYL206_01272_SEQ_14","空欄"
15,"TEXT_BANSYL206_01272_SEQ_15","空欄"
16,"TEXT_BANSYL206_01272_SEQ_16","空欄"
17,"TEXT_BANSYL206_01272_SEQ_17","空欄"
18,"TEXT_BANSYL206_01272_SEQ_18","空欄"
19,"TEXT_BANSYL206_01272_SEQ_19","空欄"
20,"TEXT_BANSYL206_01272_SEQ_20","空欄"
21,"TEXT_BANSYL206_01272_SEQ_21","空欄"
22,"TEXT_BANSYL206_01272_SEQ_22","空欄"
23,"TEXT_BANSYL206_01272_SEQ_23",""
24,"TEXT_BANSYL206_01272_TODO_00","對風精靈領的<Sheet(EObj,2003142,0)/>使用<Sheet(EventItem,2001175,0)/>"
25,"TEXT_BANSYL206_01272_TODO_01","對<Sheet(EObj,2003145,0)/>使用<Sheet(EventItem,2001176,0)/>"
26,"TEXT_BANSYL206_01272_TODO_02","向頗妮希亞報告"
27,"TEXT_BANSYL206_01272_TODO_03","空欄"
28,"TEXT_BANSYL206_01272_TODO_04","空欄"
29,"TEXT_BANSYL206_01272_TODO_05","空欄"
30,"TEXT_BANSYL206_01272_TODO_06","空欄"
31,"TEXT_BANSYL206_01272_TODO_07","空欄"
32,"TEXT_BANSYL206_01272_TODO_08","空欄"
33,"TEXT_BANSYL206_01272_TODO_09","空欄"
34,"TEXT_BANSYL206_01272_TODO_10","空欄"
35,"TEXT_BANSYL206_01272_TODO_11","空欄"
36,"TEXT_BANSYL206_01272_TODO_12","空欄"
37,"TEXT_BANSYL206_01272_TODO_13","空欄"
38,"TEXT_BANSYL206_01272_TODO_14","空欄"
39,"TEXT_BANSYL206_01272_TODO_15","空欄"
40,"TEXT_BANSYL206_01272_TODO_16","空欄"
41,"TEXT_BANSYL206_01272_TODO_17","空欄"
42,"TEXT_BANSYL206_01272_TODO_18","空欄"
43,"TEXT_BANSYL206_01272_TODO_19","空欄"
44,"TEXT_BANSYL206_01272_TODO_20","空欄"
45,"TEXT_BANSYL206_01272_TODO_21","空欄"
46,"TEXT_BANSYL206_01272_TODO_22","空欄"
47,"TEXT_BANSYL206_01272_TODO_23",""
48,"TEXT_BANSYL206_01272_PONNIXIA_000_000","風精靈領裡有種噴霧孢子袋，
能夠清潔森林裡的空氣，
是種很好的蘑菇呼啾。"
49,"TEXT_BANSYL206_01272_PONNIXIA_001_000","但是壞風精靈們居然把<Sheet(EObj,2003145,0)/>裝進了這種蘑菇裡，
把它們的菌袋改造得會噴出有害孢子呼啾！"
50,"TEXT_BANSYL206_01272_PONNIXIA_000_001","並且還使用了<Sheet(EObj,2003142,0)/>來刺激水晶，
讓孢子的產生更加活性化呼啾。
俗話不是有說嗎，打雷的話蘑菇長得好呼啾！"
51,"TEXT_BANSYL206_01272_PONNIXIA_000_002","首先請你用<Sheet(EventItem,2001175,0)/>去破壞掉那<Sheet(EObj,2003142,0)/>呼啾。"
52,"TEXT_BANSYL206_01272_PONNIXIA_001_002","這樣蘑菇的活性化就會停止了。
然後就是除去在菌袋裡作惡的<Sheet(EObj,2003145,0)/>了呼啾。"
53,"TEXT_BANSYL206_01272_PONNIXIA_000_003","把<Sheet(EventItem,2001176,0)/>立即澆到水晶上，
就可以中和掉毒瓦斯，一切就都解決了呼啾！拜託你了呼啾！"
54,"TEXT_BANSYL206_01272_PONNIXIA_000_005","首先用<Sheet(EventItem,2001175,0)/>破壞掉<Sheet(EObj,2003142,0)/>呼啾。"
55,"TEXT_BANSYL206_01272_PONNIXIA_000_006","然後把<Sheet(EventItem,2001176,0)/>澆到<Sheet(EObj,2003145,0)/>上就可以了呼啾！
噴霧孢子袋就可以恢復原狀了呼啾！"
56,"TEXT_BANSYL206_01272_PONNIXIA_000_010","你回來啦呼啾！
不用你說我也知道你成功了呼啾！"
57,"TEXT_BANSYL206_01272_PONNIXIA_000_012","嘶——哈……
嗯，空氣真是好清新啊呼啾！
你幹得太好了呼啾！"
58,"TEXT_BANSYL206_01272_SYSTEM_001_020","噴霧孢子袋停止噴發孢子了，
周圍的空氣都變清新了。"
