key,0,1
#,,
int32,str,str
0,"TEXT_HEAVNZ516_01851_SEQ_00","祈願林的莫古茲恩在觀察附近的情況。"
1,"TEXT_HEAVNZ516_01851_SEQ_01","莫古茲恩的目標是討伐<Sheet(BNpcName,3668,0)/>。從祈願林的<Sheet(BNpcName,3668,0)/>身上取得3個<Sheet(EventItem,2001647,0)/>。"
2,"TEXT_HEAVNZ516_01851_SEQ_02","獲得了<Sheet(EventItem,2001647,0)/>。向祈願林的莫古茲恩報告。"
3,"TEXT_HEAVNZ516_01851_SEQ_03","將<Sheet(EventItem,2001647,0)/>交給了莫古茲恩。冒險者的戰鬥很有參考價值，但莫古茲恩認為觀察學習消耗掉了自己過多的精力，感覺很累就先回去了。"
4,"TEXT_HEAVNZ516_01851_SEQ_04","空"
5,"TEXT_HEAVNZ516_01851_SEQ_05","空"
6,"TEXT_HEAVNZ516_01851_SEQ_06","空"
7,"TEXT_HEAVNZ516_01851_SEQ_07","空"
8,"TEXT_HEAVNZ516_01851_SEQ_08","空"
9,"TEXT_HEAVNZ516_01851_SEQ_09","空"
10,"TEXT_HEAVNZ516_01851_SEQ_10","空"
11,"TEXT_HEAVNZ516_01851_SEQ_11","空"
12,"TEXT_HEAVNZ516_01851_SEQ_12","空"
13,"TEXT_HEAVNZ516_01851_SEQ_13","空"
14,"TEXT_HEAVNZ516_01851_SEQ_14","空"
15,"TEXT_HEAVNZ516_01851_SEQ_15","空"
16,"TEXT_HEAVNZ516_01851_SEQ_16","空"
17,"TEXT_HEAVNZ516_01851_SEQ_17","空"
18,"TEXT_HEAVNZ516_01851_SEQ_18","空"
19,"TEXT_HEAVNZ516_01851_SEQ_19","空"
20,"TEXT_HEAVNZ516_01851_SEQ_20","空"
21,"TEXT_HEAVNZ516_01851_SEQ_21","空"
22,"TEXT_HEAVNZ516_01851_SEQ_22","空"
23,"TEXT_HEAVNZ516_01851_SEQ_23","空"
24,"TEXT_HEAVNZ516_01851_TODO_00","從<Sheet(BNpcName,3668,0)/>身上得到<Sheet(EventItem,2001647,0)/>"
25,"TEXT_HEAVNZ516_01851_TODO_01","將<Sheet(EventItem,2001647,0)/>交給莫古茲恩"
26,"TEXT_HEAVNZ516_01851_TODO_02","空"
27,"TEXT_HEAVNZ516_01851_TODO_03","空"
28,"TEXT_HEAVNZ516_01851_TODO_04","空"
29,"TEXT_HEAVNZ516_01851_TODO_05","空"
30,"TEXT_HEAVNZ516_01851_TODO_06","空"
31,"TEXT_HEAVNZ516_01851_TODO_07","空"
32,"TEXT_HEAVNZ516_01851_TODO_08","空"
33,"TEXT_HEAVNZ516_01851_TODO_09","空"
34,"TEXT_HEAVNZ516_01851_TODO_10","空"
35,"TEXT_HEAVNZ516_01851_TODO_11","空"
36,"TEXT_HEAVNZ516_01851_TODO_12","空"
37,"TEXT_HEAVNZ516_01851_TODO_13","空"
38,"TEXT_HEAVNZ516_01851_TODO_14","空"
39,"TEXT_HEAVNZ516_01851_TODO_15","空"
40,"TEXT_HEAVNZ516_01851_TODO_16","空"
41,"TEXT_HEAVNZ516_01851_TODO_17","空"
42,"TEXT_HEAVNZ516_01851_TODO_18","空"
43,"TEXT_HEAVNZ516_01851_TODO_19","空"
44,"TEXT_HEAVNZ516_01851_TODO_20","空"
45,"TEXT_HEAVNZ516_01851_TODO_21","空"
46,"TEXT_HEAVNZ516_01851_TODO_22","空"
47,"TEXT_HEAVNZ516_01851_TODO_23","空"
48,"TEXT_HEAVNZ516_01851_MOGZUN_000_000","那邊有<Sheet(BNpcName,3668,0)/>嗎咕波？
莫古的目標就是打敗它咕波！"
49,"TEXT_HEAVNZ516_01851_MOGZUN_000_001","教官能戰鬥一下讓莫古參考嗎咕波？
莫古想看到教官從<Sheet(BNpcName,3668,0)/>身上取回3個<Sheet(EventItem,2001647,0)/>咕波！"
50,"TEXT_HEAVNZ516_01851_MOGZUN_000_010","教官能戰鬥一下讓莫古參考嗎咕波？
莫古想看到教官從<Sheet(BNpcName,3668,0)/>身上取回3個<Sheet(EventItem,2001647,0)/>咕波！"
51,"TEXT_HEAVNZ516_01851_MOGZUN_000_020","教官能戰鬥一下讓莫古參考嗎咕波？
莫古想看到教官從<Sheet(BNpcName,3668,0)/>身上取回3個<Sheet(EventItem,2001647,0)/>咕波！"
52,"TEXT_HEAVNZ516_01851_MOGZUN_000_021","哦哦，這是<Sheet(EventItem,2001647,0)/>沒錯咕波！
教官的戰鬥非常有參考價值咕波！"
53,"TEXT_HEAVNZ516_01851_MOGZUN_000_022","但莫古今天觀察得過於認真有些累了咕波。
勉強自己是不好的咕波！
適度的休息也是工作的一環咕波，訓練結束咕波！"
