key,0,1
17,"TEXT_AETHERYTE_AETHERNET_MENU_CANCEL","取消"
18,"TEXT_AETHERYTE_MOVE_INSTANCE_MENU_CANCEL","<Sheet(Addon,102345,0)/>"
19,"TEXT_AETHERYTE_FIRST_OPEN_01","開放了城內乙太之晶！"
20,"TEXT_AETHERYTE_FIRST_OPEN_02","接觸城內乙太之晶後，
可使用自由來往城內乙太之晶的都市傳送網。"
21,"TEXT_AETHERYTE_FULL_OPEN_FST","開放了格里達尼亞的所有城內乙太之晶！
作為獎勵，以後也可傳送到青貉門和黃蛇門，
以及格里達尼亞飛艇坪！"
22,"TEXT_AETHERYTE_FULL_OPEN_FST_WITH_WHITE_WOLF_GATE","開放了格里達尼亞的所有城內乙太之晶！
作為獎勵，以後也可傳送到青貉門、黃蛇門和白狼門，
以及格里達尼亞飛艇坪！"
23,"TEXT_AETHERYTE_FULL_OPEN_SEA","開放了利姆薩·羅敏薩的所有城內乙太之晶！
作為獎勵，以後也可傳送到和風陸門和暴風陸門，
以及利姆薩·羅敏薩飛艇坪！"
24,"TEXT_AETHERYTE_FULL_OPEN_WIL","開放了烏爾達哈的所有城內乙太之晶！
作為獎勵，以後也可傳送到納爾之門、札爾之門和娜娜莫新門，
以及烏爾達哈飛艇坪！"
25,"TEXT_AETHERYTE_FULL_OPEN_GOLDSAUCER","開放了金碟遊樂園的所有城內乙太之晶！"
26,"TEXT_AETHERYTE_FULL_OPEN_TOWN_ROC","開放了伊修加爾德的所有城內乙太之晶！
作為獎勵，以後也可傳送到聖徒門！"
27,"TEXT_AETHERYTE_FULL_OPEN_TOWN_IDYLLSHIRE","開放了田園郡的所有城內乙太之晶！
作為獎勵，以後也可以傳送到後記門！"
28,"TEXT_AETHERYTE_FULL_OPEN_TOWN_IDYLLSHIRE_WITH_QUESTCOMP","開放了田園郡的所有城內乙太之晶！
作為獎勵，以後也可以傳送到後記門和序言門！"
29,"TEXT_AETHERYTE_FULL_OPEN_TOWN_KUGANE","開放了黃金港的所有城內乙太之晶！
作為獎勵，以後也可以傳送到黃金港飛艇坪！"
30,"TEXT_AETHERYTE_FULL_OPEN_TOWN_KUGANE_WITH_QUESTCOMP","開放了黃金港的所有城內乙太之晶！
作為獎勵，以後也可以傳送到紅玉海和黃金港飛艇坪！"
31,"TEXT_AETHERYTE_FULL_OPEN_TOWN_RHALGRS_REACH","開放了神拳痕的所有城內乙太之晶！
作為獎勵，以後也可以傳送到邊區！"
32,"TEXT_AETHERYTE_FULL_OPEN_TOWN_RHALGRS_REACH_WITH_QUESTCOMP","開放了神拳痕的所有城內乙太之晶！
作為獎勵，以後也可以傳送到邊區和山區！"
33,"TEXT_AETHERYTE_FULL_OPEN_DOMAN_ENCLAVE","開放了多瑪飛地的所有城內乙太之晶！
作為獎勵，以後也可以傳送到無二江流域（延夏方面）！"
34,"TEXT_AETHERYTE_FULL_OPEN_DOMAN_ENCLAVE_WITH_QUESTCOMP","開放了多瑪飛地的所有城內乙太之晶！
作為獎勵，以後也可以傳送到
無二江流域（延夏方面）和甘戈斯了！"
35,"TEXT_AETHERYTE_FULL_OPEN_CRYSTALIUM","開放了水晶都的所有城內乙太之晶！
作為獎勵，以後也可以傳送到雷克蘭德！"
36,"TEXT_AETHERYTE_FULL_OPEN_EURMORE","開放了遊末邦的所有城內乙太之晶！
作為獎勵，以後也可以傳送到珂露西亞島！"
37,"TEXT_AETHERYTE_FULL_OPEN_OLD_SHARLAYAN","開放了舊薩雷安的所有城內乙太之晶！"
38,"TEXT_AETHERYTE_FULL_OPEN_OLD_SHARLAYAN_WITH_QUESTCOMP","開放了舊薩雷安的所有城內乙太之晶！
作為獎勵，以後也可以傳送到迷津！"
39,"TEXT_AETHERYTE_FULL_OPEN_RADZ_AT_HAN","開放了拉札漢的所有城內乙太之晶！"
40,"TEXT_AETHERYTE_FULL_OPEN_RADZ_AT_HAN_WITH_QUESTCOMP","開放了拉札漢的所有城內乙太之晶！
作為獎勵，以後也可以傳送到薩維奈島！"
41,"TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL","開放了圖萊尤拉的所有城內乙太之晶！"
42,"TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_0_0","開放了圖萊尤拉的所有城內乙太之晶！
作為獎勵，以後也可以傳送到奧闊帕恰山！"
43,"TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_1_0","開放了圖萊尤拉的所有城內乙太之晶！
作為獎勵，以後也可以傳送到克扎瑪烏卡濕地下游水域！"
44,"TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_2_0","開放了圖萊尤拉的所有城內乙太之晶！
作為獎勵，以後也可以傳送到
奧闊帕恰山和克扎瑪烏卡濕地下游水域！"
45,"TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_3_0","開放了圖萊尤拉的所有城內乙太之晶！
作為獎勵，以後也可以傳送到奧闊帕恰山、
克扎瑪烏卡濕地下游水域和克扎瑪烏卡濕地上游水域！"
46,"TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_4_0","開放了圖萊尤拉的所有城內乙太之晶！"
47,"TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_4_1","作為獎勵，以後也可以傳送到奧闊帕恰山、
克扎瑪烏卡濕地下游水域、克扎瑪烏卡濕地上游水域
和亞克特爾樹海！"
48,"TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_5_0","開放了圖萊尤拉的所有城內乙太之晶！"
49,"TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_5_1","作為獎勵，以後也可以傳送到奧闊帕恰山、
克扎瑪烏卡濕地下游水域、克扎瑪烏卡濕地上游水域、
亞克特爾樹海和夏勞尼荒野！"
50,"TEXT_AETHERYTE_FULL_OPEN_SOLUTION_NINE","開放了九號解決方案的所有城內乙太之晶！"
51,"TEXT_AETHERYTE_FULL_OPEN_SOLUTION_NINE_1","作為獎勵，以後也可以傳送到遺產之地！"
