key,0,1
#,,
int32,str,str
0,"TEXT_HEAVNZ715_01919_SEQ_00","被囚禁在帝國軍駐地瓦納溫杜部落的尊杜族正在向冒險者求助。"
1,"TEXT_HEAVNZ715_01919_SEQ_01","被囚禁的尊杜族希望冒險者從帝國兵身上奪取<Sheet(EventItem,2001672,0)/>，然後將自己釋放。在帝國軍駐地瓦納溫杜部落討伐<Sheet(BNpcName,3518,0)/>、<Sheet(BNpcName,3519,0)/>、<Sheet(BNpcName,3520,0)/>、<Sheet(BNpcName,3521,0)/>和<Sheet(BNpcName,3522,0)/>。"
2,"TEXT_HEAVNZ715_01919_SEQ_02","討伐的帝國兵身上沒有<Sheet(EventItem,2001672,0)/>。在帝國軍駐地瓦納溫杜部落討伐<Sheet(BNpcName,3518,0)/>、<Sheet(BNpcName,3519,0)/>、<Sheet(BNpcName,3520,0)/>、<Sheet(BNpcName,3521,0)/>和<Sheet(BNpcName,3522,0)/>中的隨便一種，獲取<Sheet(EventItem,2001672,0)/>。"
3,"TEXT_HEAVNZ715_01919_SEQ_03","獲得了<Sheet(EventItem,2001672,0)/>。在帝國軍駐地瓦納溫杜部落對被囚禁的尊杜族使用<Sheet(EventItem,2001672,0)/>。"
4,"TEXT_HEAVNZ715_01919_SEQ_04","釋放了被囚禁的尊杜族。他回到了尊杜部落。前往阿巴拉提亞雲海的尊杜部落，與入口附近的獲救的尊杜族談談。"
5,"TEXT_HEAVNZ715_01919_SEQ_05","和獲救的尊杜族進行了交談。他非常感謝救出自己的冒險者。"
6,"TEXT_HEAVNZ715_01919_SEQ_06","空"
7,"TEXT_HEAVNZ715_01919_SEQ_07","空"
8,"TEXT_HEAVNZ715_01919_SEQ_08","空"
9,"TEXT_HEAVNZ715_01919_SEQ_09","空"
10,"TEXT_HEAVNZ715_01919_SEQ_10","空"
11,"TEXT_HEAVNZ715_01919_SEQ_11","空"
12,"TEXT_HEAVNZ715_01919_SEQ_12","空"
13,"TEXT_HEAVNZ715_01919_SEQ_13","空"
14,"TEXT_HEAVNZ715_01919_SEQ_14","空"
15,"TEXT_HEAVNZ715_01919_SEQ_15","空"
16,"TEXT_HEAVNZ715_01919_SEQ_16","空"
17,"TEXT_HEAVNZ715_01919_SEQ_17","空"
18,"TEXT_HEAVNZ715_01919_SEQ_18","空"
19,"TEXT_HEAVNZ715_01919_SEQ_19","空"
20,"TEXT_HEAVNZ715_01919_SEQ_20","空"
21,"TEXT_HEAVNZ715_01919_SEQ_21","空"
22,"TEXT_HEAVNZ715_01919_SEQ_22","空"
23,"TEXT_HEAVNZ715_01919_SEQ_23","空"
24,"TEXT_HEAVNZ715_01919_TODO_00","獲取帝國兵身上可能掉落的<Sheet(EventItem,2001672,0)/>"
25,"TEXT_HEAVNZ715_01919_TODO_01","獲取帝國兵身上可能掉落的<Sheet(EventItem,2001672,0)/>"
26,"TEXT_HEAVNZ715_01919_TODO_02","對被囚禁的尊杜族使用<Sheet(EventItem,2001672,0)/>"
27,"TEXT_HEAVNZ715_01919_TODO_03","和尊杜部落入口附近的獲救的尊杜族對話"
28,"TEXT_HEAVNZ715_01919_TODO_04","空"
29,"TEXT_HEAVNZ715_01919_TODO_05","空"
30,"TEXT_HEAVNZ715_01919_TODO_06","空"
31,"TEXT_HEAVNZ715_01919_TODO_07","空"
32,"TEXT_HEAVNZ715_01919_TODO_08","空"
33,"TEXT_HEAVNZ715_01919_TODO_09","空"
34,"TEXT_HEAVNZ715_01919_TODO_10","空"
35,"TEXT_HEAVNZ715_01919_TODO_11","空"
36,"TEXT_HEAVNZ715_01919_TODO_12","空"
37,"TEXT_HEAVNZ715_01919_TODO_13","空"
38,"TEXT_HEAVNZ715_01919_TODO_14","空"
39,"TEXT_HEAVNZ715_01919_TODO_15","空"
40,"TEXT_HEAVNZ715_01919_TODO_16","空"
41,"TEXT_HEAVNZ715_01919_TODO_17","空"
42,"TEXT_HEAVNZ715_01919_TODO_18","空"
43,"TEXT_HEAVNZ715_01919_TODO_19","空"
44,"TEXT_HEAVNZ715_01919_TODO_20","空"
45,"TEXT_HEAVNZ715_01919_TODO_21","空"
46,"TEXT_HEAVNZ715_01919_TODO_22","空"
47,"TEXT_HEAVNZ715_01919_TODO_23","空"
48,"TEXT_HEAVNZ715_01919_PRISONERVANUA01919_000_000","是個旅行者？！
我終於、我終於，等到一個可以傳話的放心人了。
拜託你、拜託你，幫我一個忙。"
49,"TEXT_HEAVNZ715_01919_PRISONERVANUA01919_000_001","這裡穿著黑色盔甲的人，其中有一些帶著<Sheet(EventItem,2001672,0)/>。
請你去、請你去，把它拿到手，
拜託你、拜託你，把我救出去吧！"
50,"TEXT_HEAVNZ715_01919_PRISONERVANUA01919_000_010","這裡穿著黑色盔甲的人，其中有一些帶著<Sheet(EventItem,2001672,0)/>。
請你去、請你去，把它拿到手，
拜託你、拜託你，把我救出去吧！"
51,"TEXT_HEAVNZ715_01919_PRISONERVANUA01919_000_020","你拿到<Sheet(EventItem,2001672,0)/>了嗎？！
感謝你、感謝你，總算得救了！
那我如風般地先回尊杜部落去了。"
52,"TEXT_HEAVNZ715_01919_PRISONERVANUB01918_000_030","這不是、這不是，救了我的人類嗎！
剛才真是感謝你，如同感謝大地給予的恩惠般地感謝你！"
53,"TEXT_HEAVNZ715_01919_PRISONERVANUB01918_000_031","……對了、對了，我將平安歸來的事報告給了長老，
長老好像有話要對你說。
等你有空了就來找我吧。"
