key,0,1
#,,
int32,str,str
0,"TEXT_HEAVNZ207_01776_SEQ_00","尾羽部落的盧帕爾得到了一個好消息。"
1,"TEXT_HEAVNZ207_01776_SEQ_01","盧帕爾收到了有易捕獲的陸行鳥出沒的情報。和德拉瓦尼亞山麓地尾羽部落的奇·揚塔對話，協助她的初次作戰。"
2,"TEXT_HEAVNZ207_01776_SEQ_02","向奇·揚塔瞭解了陸行鳥捕獲計畫。在尾羽部落北方陸行鳥之森的<Sheet(EObj,2006130,0)/>設定<Sheet(EventItem,2001790,0)/>。"
3,"TEXT_HEAVNZ207_01776_SEQ_03","設定了<Sheet(EventItem,2001790,0)/>。和尾羽部落北方營地的奇·揚塔對話。"
4,"TEXT_HEAVNZ207_01776_SEQ_04","奇·揚塔分辨出了陸行鳥的叫聲。和尾羽部落北方的奇·揚塔會合。"
5,"TEXT_HEAVNZ207_01776_SEQ_05","成功和奇·揚塔會合。陸行鳥真的中了陷阱，奇·揚塔非常高興。向尾羽部落的盧帕爾報告她初次作戰便獲得成功的消息。"
6,"TEXT_HEAVNZ207_01776_SEQ_06","向盧帕爾報告完畢。他對奇·揚塔優秀的才能讚嘆不已。"
7,"TEXT_HEAVNZ207_01776_SEQ_07","空"
8,"TEXT_HEAVNZ207_01776_SEQ_08","空"
9,"TEXT_HEAVNZ207_01776_SEQ_09","空"
10,"TEXT_HEAVNZ207_01776_SEQ_10","空"
11,"TEXT_HEAVNZ207_01776_SEQ_11","空"
12,"TEXT_HEAVNZ207_01776_SEQ_12","空"
13,"TEXT_HEAVNZ207_01776_SEQ_13","空"
14,"TEXT_HEAVNZ207_01776_SEQ_14","空"
15,"TEXT_HEAVNZ207_01776_SEQ_15","空"
16,"TEXT_HEAVNZ207_01776_SEQ_16","空"
17,"TEXT_HEAVNZ207_01776_SEQ_17","空"
18,"TEXT_HEAVNZ207_01776_SEQ_18","空"
19,"TEXT_HEAVNZ207_01776_SEQ_19","空"
20,"TEXT_HEAVNZ207_01776_SEQ_20","空"
21,"TEXT_HEAVNZ207_01776_SEQ_21","空"
22,"TEXT_HEAVNZ207_01776_SEQ_22","空"
23,"TEXT_HEAVNZ207_01776_SEQ_23","空"
24,"TEXT_HEAVNZ207_01776_TODO_00","和奇·揚塔對話"
